,clauses,label
156,"Si le remboursement intervient après la date limite mentionnée ci-dessus, le montant qui vous est dû sera augmenté de plein droit.",3
157,Veuillez noter que vous devez renvoyer le(s) produit(s) en suivant les instructions disponibles sur notre centre de retours en ligne au plus tard  jours à compter de la date à laquelle vous nous avez notifié votre décision de rétractation.,3
158,Vous devez prendre à votre charge les frais directs de renvoi du (des) produit(s).,3
159,"Vous serez responsable de la dépréciation de la valeur du(s) produit(s) résultant de manipulations (autres que celles nécessaires pour établir la nature, les caractéristiques et le bon fonctionnement de ce(s) produit(s))
EXCEPTIONS AU DROIT DE RETRACTATION
Le droit de rétractation ne s'applique pas à :
la livraison de produits qui ne peuvent pas être retournés pour des raisons d'hygiène ou de protection de la santé, si vous les avez descellés ou bien, qui ont, après avoir été livrés, été mélangés de manière indissociables avec d'autres articles ;
la livraison d'enregistrements audio ou vidéos ou de logiciels informatiques lorsque vous les avez descellés après la livraison ;
la livraison de produits qui ont été confectionnés selon vos spécifications ou nettement personnalisés ;
la fourniture de produits susceptibles de se détériorer ou de se périmer rapidement ;
la fourniture de services pleinement exécutés par Amazon pour lesquels vous avez accepté au moment de la passation de votre commande que nous commencions leur exécution, et renoncé à votre droit de rétractation ;
la fourniture de journaux, périodiques ou magazines à l'exception des contrats d'abonnement à ces publications ; et
la fourniture de boissons alcoolisées dont la valeur convenue à la conclusion du contrat dépend de fluctuation sur le marché échappant à notre contrôle.",3
160,"NOTRE POLITIQUE DE RETOURS SOUS  JOURS
Sans préjudice des droits qui vous sont reconnus par la loi, Amazon vous propose la politique de retours suivante :
Tous les produits en provenance des sites d'Amazon peuvent être retournés dans les  jours suivant la réception des produits par Amazon si les produits sont complets et dans un état neuf et intact.",3
161,"S'agissant des supports de données emballés sous plastique ou scellés (par exemple, les CDs, cassettes audio, vidéos VHS, DVD, jeux PC, jeux vidéo et logiciels, articles de la boutique Hygiène, Beauté et Santé Animale), nous ne les reprendrons que s'ils sont toujours dans leur emballage plastique ou qu'ils n'ont pas été descellés.",3
162,Les produits doivent être retournés par le biais de notre Centre de retours en ligne.,3
163,Cette politique de retours n'est pas applicable aux contenus numériques ou logiciels informatiques qui ne sont pas fournis sur un support matériel (ex : sur un CD ou un DVD).,3
164,"Si vous renvoyez un (des) produit(s) conformément à notre politique de retour, nous vous rembourserons le prix que vous avez payé mais pas les frais de livraison de votre achat initial.",3
165,"De même, les risques liés au transport et les frais de livraison de retour seront à votre charge.",3
166,Les frais de livraison et de retour ne sont remboursés que pour les vêtements et les chaussures achetés sur l'un de nos sites.,3
167,"Cette politique de retours n'affecte pas vos droits reconnus par la loi, y compris votre droit légal de rétractation décrit ci-dessus.",3
168,Plus de détails sur notre politique de retours sont disponibles ici.,3
169,Vous bénéficiez par ailleurs des garanties légales de conformité et des vices cachés mentionnées à l'article  des présentes Conditions Générales de Vente (« Notre responsabilité Garanties »).,3
170,"PRIX ET DISPONIBILITE
Tous les prix sont toutes taxes françaises comprises (TVA française et autres taxes applicables) sauf indication contraire.",3
171,Nous affichons la disponibilité des produits que nous vendons sur le Site Internet sur chaque fiche produit.,3
172,Nous ne pouvons apporter plus de précision concernant la disponibilité des produits que ce qui est indiqué sur ladite page ou ailleurs sur le Site Internet.,3
173,"Lors du traitement de votre commande, nous vous informerons dès que possible par courrier électronique en utilisant l'adresse associée à votre abonnement ou via le Gestionnaire de communication dans Votre compte, si des produits que vous avez commandés s'avèrent être indisponibles, et nous ne vous facturerons pas ces produits.",3
174,"En dépit de tous nos efforts, un petit nombre des produits présents dans notre catalogue peuvent afficher une erreur sur le prix.",3
175,Nous vérifierons le prix au moment du traitement de votre commande et avant tout paiement.,3
176,"S'il s'avérait que nous avons fait une erreur sur l'affichage du prix, et que le prix réel est supérieur au prix affiché sur le Site Internet, nous pouvons vous contacter pour vous demander si vous souhaitez acheter le produit à son prix réel ou si vous préférez annuler votre commande.",3
177,"Si le prix réel est inférieur au prix affiché, nous vous facturerons le montant le plus bas et nous vous enverrons le produit.",3
178,"DOUANES
Lorsque vous commandez des produits sur Amazon pour être livrés en dehors de l'Union Européenne, vous pouvez être soumis à des obligations et des taxes sur l'importation, qui sont perçues lorsque le colis arrive à destination.",3
179,Tout frais supplémentaire de dédouanement sera à votre charge ; nous n'avons aucun contrôle sur ces frais.,3
180,"Les politiques douanières varient fortement d'un pays à l'autre, vous devez donc contacter le service local des douanes pour plus d'informations.",3
181,"Par ailleurs, veuillez noter que lorsque vous passez commande sur Amazon, vous êtes considéré comme l'importateur officiel et devez respecter toutes les lois et règlements du pays dans lequel vous recevez les produits.",3
182,La protection de votre vie privée est importante pour nous et nous attirons l'attention de nos clients internationaux sur le fait que les livraisons transfrontalières sont susceptibles d'être ouvertes et inspectées par les autorités douanières.,3
183,"Pour plus d'informations, consultez la page Informations douanières.",3
184,"COMMANDE -CLICK
La commande en -Click est la façon la plus rapide et la plus simple pour commander des produits en toute sécurité sur le Site.",3
185,"Si vous utilisez un ordinateur public ou partagé, nous vous recommandons fortement de désactiver la commande -Click quand vous n'êtes pas devant l'ordinateur.",3
186,"NOTRE RESPONSABILITE - GARANTIES
Vous bénéficiez de la garantie légale de conformité dans les conditions des articles L.- et suivants du code de la consommation et de la garantie des vices cachés dans les conditions prévues aux articles  et suivants du code civil.",3
187,"Pour plus d'informations sur ces garanties, rendez-vous ici.",3
188,"Lorsque vous agissez en garantie légale de conformité,
vous bénéficiez d'un délai de deux ans à compter de la délivrance du bien pour agir ;
vous pouvez choisir entre la réparation ou le remplacement du bien, sous réserve des conditions de coût prévues par l'article L.- du code de la consommation ;
pour tout produit acheté jusqu'au  mars  à ::, vous êtes dispensés de rapporter la preuve de l'existence du défaut de conformité du bien durant les six () mois suivant la délivrance du bien ;
pour tout produit acheté à partir du  mars  à minuit, vous êtes dispensés de rapporter la preuve de l'existence du défaut de conformité du bien durant les vingt-quatre () mois suivant la délivrance du bien, sauf pour les biens d'occasion pour lesquels vous êtes dispensés de rapporter la preuve de l'existence du défaut de conformité du bien seulement durant les six () mois suivant la délivrance du bien.",3
189,La garantie légale de conformité s'applique indépendamment de la garantie commerciale éventuellement consentie.,3
190,Vous pouvez décider de mettre en œuvre la garantie des vices cachés au sens de l'article  du code civil.,3
191,"Dans cette hypothèse, vous pouvez choisir entre la résolution de la vente ou une réduction du prix de vente (article  du code civil).",3
192,"Les produits audio, vidéo et multimédia peuvent donner droit à la garantie du fabricant indiquée sur la fiche détaillée du produit.",3
193,"Si le produit devient défectueux pendant la période de la garantie du fabricant, vous pouvez consulter le service après-vente du fabricant.",3
194,"DROIT APPLICABLE
Les présentes Conditions d'utilisation sont soumises au droit luxembourgeois (à l'exception de ses dispositions concernant les conflits de loi), et l'application de la Convention de Vienne sur les contrats de vente internationale de marchandises est expressément exclue.",3
195,"Vous, comme nous, acceptons de soumettre tous les litiges occasionnés par la relation commerciale existant entre vous et nous à la compétence non exclusive des juridictions de la ville de Luxembourg, ce qui signifie que pour l'application des présentes Conditions Générales de Vente, vous pouvez intenter une action pour faire valoir vos droits de consommateur, au Luxembourg ou dans le pays de l'Union Européenne dans lequel vous résidez.",3
196,"Si vous êtes un consommateur et que votre résidence habituelle est située dans un pays de l'Union Européenne, vous bénéficier également de droits vous protégeant en vertu des dispositions obligatoires de la loi applicable dans votre pays de résidence.",3
197,"Notre entreprise adhère à la Fédération du e-commerce et de la vente à distance (FEVAD) et au service de médiation du e-commerce ( rue la Boétie,  Paris) – relationconso@fevad.com.",3
